author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
MICHAEL MORRIS,/gp/profile/amzn1.account.AGP4NBGP4XH7TIZYAKIHAL6HD77Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,$20.00 for a year of deluxe protection,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I couldn't get a year for one computer to download. But $20.00 for 5 was o.k.Standard for 1 year can be shipped, but I couldn't wait that long. needed to be able to download.",B015724OVG,/gp/customer-reviews/R2T6JDNUNYK740/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 24, 2018",
raybug,/gp/profile/amzn1.account.AFTWO5VEPOZZRRQWNT43VKV4GMWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,best internet security,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Always, best internet security.",B015724OVG,/gp/customer-reviews/R2AJXALF6OG0XE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 3, 2018",
Kurt MacLellan,/gp/profile/amzn1.account.AH7LHTA2YP4H7U4DIMDEMLYBS4GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Kill the endless pop ups,3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",This was by far the easiest upload/update of Norton in years.  But the after-sale pop-ups are endless and annoying.,B015724OVG,/gp/customer-reviews/R1VD30IRKSFM17/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 1, 2016",One
Elena Moraru,/gp/profile/amzn1.account.AFYJHN3H7S2PWMK7J5IYJHELZZSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great product,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Great product, I get it every year and my Dell Computer works like new all the time, very satisfied, thank you!",B015724OVG,/gp/customer-reviews/R1GPJMKJLY40EU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 5, 2017",
K.C.,/gp/profile/amzn1.account.AEOPQWL4Y42OBVGEF2IFBZO7RRPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Three Stars,3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Seriously!? I don't need 5 but least expensive way to get for 3,B015724OVG,/gp/customer-reviews/RD1JXBLNO81NW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 1, 2017",
G. Barr,/gp/profile/amzn1.account.AEZZS5SWK3L6ODQQH7BEG2KSPGYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Very reasonable price. Works as it should.,B015724OVG,/gp/customer-reviews/R2C9I3DM3HJLK9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 28, 2017",
SUN LOVER,/gp/profile/amzn1.account.AEBOHGRXW5IO2YNX6FTQDFT7GJJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I has all ways been a great product,B015724OVG,/gp/customer-reviews/R3S4Q7QC0KY1N8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 13, 2017",
Paul S Holmes,/gp/profile/amzn1.account.AFHQ6S5C7MLG22PA6A3QCDSRAVTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Received as described,B015724OVG,/gp/customer-reviews/R3JNYO2BRG6MHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 26, 2017",
bosleyd,/gp/profile/amzn1.account.AELFCNKL4KMUSOD5RE7F42EPSYMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Best out there.,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",What's there to say?  Norton antivirus is #1.,B015724OVG,/gp/customer-reviews/R2XXR7AUGTQEX1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 26, 2016",One
Harley Diva,/gp/profile/amzn1.account.AEXTGEZVMLZCQOQXWC5AWUQWFYUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",This is my go to security for all of our devices. I have used it for many years. I don't see my self changing anytime soon. Very user friendly,B015724OVG,/gp/customer-reviews/R3L7LQ5TZH6BWG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 12, 2016",
Woodie,/gp/profile/amzn1.account.AHMZGVEWPPVT6Z62LNIGAWTDRDDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Used for many years,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Exactly I shown and described,B015724OVG,/gp/customer-reviews/R1SBPYF81H03O1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 16, 2017",
MRTR1,/gp/profile/amzn1.account.AETECXU43RAXSICV3CPBKLA5R56A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"An Ok antivirus although it's resource hungry, some features ...",3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","An Ok antivirus although it's resource hungry, some features ate link together and absolutely impair W10 performance. There is big bug on Windows defender update where Norton I extremely intrusive.",B015724OVG,/gp/customer-reviews/R2JYJJ1O9PK1NO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 22, 2016",
R. J. Diefendorf,/gp/profile/amzn1.account.AHOF6JZVPO52U6O6FPJZXQBOY4TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Good program, but couldn't get provided key to work.",3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Have no problem about the program, but this particular download would not allow authentication with my account.",B015724OVG,/gp/customer-reviews/RFF888KV1CGEK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 23, 2017",
Tony D 3,/gp/profile/amzn1.account.AH36YPXZGI7C4L74OARDI2PVOIUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","If you like Norton, this works well and is priced right",B015724OVG,/gp/customer-reviews/R3PQN9QI1QFT1D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 22, 2017",
DrBob,/gp/profile/amzn1.account.AHWZAFHAB33PHM4JOCRW64KTYNKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,S-L-O-W-S  your equipment down,2,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Removed after three months. Slows the computer considerably. Not recommended. YMMV,B015724OVG,/gp/customer-reviews/RE30FP0GNSX3C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 26, 2016",
James W. Perkins,/gp/profile/amzn1.account.AETTEFG3KQK4FISRGGKOXWP7ROEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Two Stars,2,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",It spams me to install extensions.,B015724OVG,/gp/customer-reviews/R2RSDUJ044KJKH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 26, 2018",
Luis Edgardo Nieves,/gp/profile/amzn1.account.AHUKC6N4W3SXHNS3OTG7L4OTFAAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Useful.,B015724OVG,/gp/customer-reviews/R1G3ZD50067J47/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 16, 2018",
John K,/gp/profile/amzn1.account.AEETEXDB7DNPTQXMSX7DV7LOQP3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",great!,B015724OVG,/gp/customer-reviews/R1TZJ7HY1ODEYT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 18, 2018",
Newton reader,/gp/profile/amzn1.account.AHECXUPHVWALV5PKRTU75BSWIIKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Three Stars,3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",OK,B015724OVG,/gp/customer-reviews/R20C2ARP1UZ2GO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 7, 2018",
Booklover,/gp/profile/amzn1.account.AHHPR2KABQ2KVG5DMGQDGQFGBXJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,but annoying Norton symbols pop up all over every web search ...,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","It may work, but annoying Norton symbols pop up all over every web search and I'm going to uninstall it,",B015724OVG,/gp/customer-reviews/RG91XYKZDOGX9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 2, 2017",
Amazon Customer,/gp/profile/amzn1.account.AELT3O6BPRIMXGX2FSC25TURFWNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,The price was better than the company website,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","The product is reliable, though all AV software consumes resources.  The price was better than the company website.",B015724OVG,/gp/customer-reviews/R3Q9593WL34VE5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 12, 2018",
Ken Kirk,/gp/profile/amzn1.account.AHIZBCUX65DYSVKQMS4XDBCYNZMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Awesome,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Great Product,B015724OVG,/gp/customer-reviews/R3H20SXJDXH0W2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 21, 2018",
R. Richardson,/gp/profile/amzn1.account.AGUHL2QF6RROR462QRIRERQBSFZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great product and amazing price,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Trusted name and great product.  A must in today's day and age.,B015724OVG,/gp/customer-reviews/R3CHRTIAIQYWWS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 2, 2017",
coolstar,/gp/profile/amzn1.account.AFHY7DA6PYG6TJLEEPZPFMCKBMFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",It is what you need if you own a computer (AND WHO DOESN'T?)!,B015724OVG,/gp/customer-reviews/R3D6P6V7SBZIBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 19, 2017",
Falcon,/gp/profile/amzn1.account.AEE7WLDZFNLKIY4O267MYNEYKEBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Three Stars,3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Slows computer at startup.,B015724OVG,/gp/customer-reviews/R3BU0YOIWZEE7X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 2, 2018",
RB,/gp/profile/amzn1.account.AFEBY6GIJCE3STJKETME3UYUGTTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great Product,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Great Product ------ plus if you have a problem great customer service!,B015724OVG,/gp/customer-reviews/R2BE0FGJU88DI5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 21, 2017",
Stoney,/gp/profile/amzn1.account.AGAQ4CZWQQG6UPD2ZJA6TK2CT7MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Two Stars,2,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I bought this on the 19th and now it shows it expired.,B015724OVG,/gp/customer-reviews/R2AZ0M02X8U2H8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 22, 2018",One
einstein2821,/gp/profile/amzn1.account.AEZAC2R6PPAJLZME7YMQR3VLZFOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,never a problem,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",had it last year and bought it again from Amazon. Wait till the old one almost runs out and then buy a new edition,B015724OVG,/gp/customer-reviews/R3DOQOOQJUEMF1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 22, 2016",
J. Belocura,/gp/profile/amzn1.account.AFHEVUNFOGTFUWJHEGBJT7ERFWNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Four Stars,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Serves my purpose well,B015724OVG,/gp/customer-reviews/R29SQAYVJYWEGP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 26, 2017",
roadrunner,/gp/profile/amzn1.account.AG46AR5CQHUYI2W6RK7X453AFNHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton Securuty Deluxe 5 Device Protection,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",This was a renewal for me. I have used it for several years and it does well.,B015724OVG,/gp/customer-reviews/R331H1BTYAUU4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 23, 2017",
rjp,/gp/profile/amzn1.account.AEVOE7PSYD4ELTJZUFIH4K76YY7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,no dont' get,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",don't get not what I wanted,B015724OVG,/gp/customer-reviews/R2M5MUDM7P4P1A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 7, 2019",
SmittyNYUSA,/gp/profile/amzn1.account.AEGDI2XPLCYV22T2QTDZKZGMT6XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Real Deal. One year subcription.,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Great value! Rhe real deal and of course, as always, Norton updates you to the latest and greatest online.ONLY GOOD for a YEAR, as all Norton deals are.",B015724OVG,/gp/customer-reviews/R15P3NSTNZDOW0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 16, 2016",
P. Ybarra,/gp/profile/amzn1.account.AF6A4MQL3FCY7W2IPM3TP6NPGVMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great virus protector!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I buy this every year!!,B015724OVG,/gp/customer-reviews/R1KVF3RJM3HHRO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 15, 2017",
Xavier Rubio,/gp/profile/amzn1.account.AGWDSW7J4LUKETOIC4IZWVZRVKMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Excellent,B015724OVG,/gp/customer-reviews/RXS5VFRV46GB8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 4, 2018",
Kindle Customer,/gp/profile/amzn1.account.AEH3OMIZVQZDEBMJIUWYVGHHAE5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"It is a awesome product, and I will keep using them",5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Norton is always my protector. It is a awesome product, and I will keep using them. Thanks for asking me.Thank YouJoyce Lichtwald",B015724OVG,/gp/customer-reviews/RYXZPL3CHC4ND/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 25, 2016",
Viv,/gp/profile/amzn1.account.AGOD7LIAOQD6SFOMVYGH7NX6IENA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"good rep, trusting device and adequate",5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","good rep,trusting device and adequate price",B015724OVG,/gp/customer-reviews/R39QWXO3WQTSBG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 27, 2017",
Layne Johnson,/gp/profile/amzn1.account.AEWYBVPK4AL7A46U6LCET6UZV67A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,good product,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",good product,B015724OVG,/gp/customer-reviews/RN0NK9L9FG8SI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 1, 2016",One
carlos,/gp/profile/amzn1.account.AERKVZ7XQDNL6LP55QBUOHODXPPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Just what I needed for my computer worked well,B015724OVG,/gp/customer-reviews/R1JVWFIU8ZDVW1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 16, 2017",
MMC,/gp/profile/amzn1.account.AFO4JSW5GXVUKH32UNECWPWELGBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",works well for all of our machines.,B015724OVG,/gp/customer-reviews/R3AYIKXL9IROA8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 14, 2016",One
S. Hill,/gp/profile/amzn1.account.AFCAAI4DL4KPMCWPHPV7PANC75AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Good price! Better than Norton website,B015724OVG,/gp/customer-reviews/R3P723NCONBVRQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 20, 2017",
Satty,/gp/profile/amzn1.account.AGYCA6BD7EV5J2BSIL45DB32XUIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Always Norton,B015724OVG,/gp/customer-reviews/R1VHFBN63UE0F8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 7, 2018",
HotShot,/gp/profile/amzn1.account.AEMW7WNZALQ36RJE4HYOUYHURTXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I feel secure,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",worked with windows 10 without any problems.,B015724OVG,/gp/customer-reviews/R7RK77ATJ2B8V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 2, 2017",
Paul Henderson,/gp/profile/amzn1.account.AGFOSFVRQ2ENPTXPRJTLTTD5YRVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Best Protection bar none,B015724OVG,/gp/customer-reviews/R2N88OS2Y7DXS6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 4, 2018",
James R.,/gp/profile/amzn1.account.AG3AJKENNDHNAFSXDQGMAWIUYA5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Great stuff. The activation code method works fast and easy, and is ""way"" cheaper than what Norton offers.",B015724OVG,/gp/customer-reviews/RZFIHOAZLJDL4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 26, 2016",
Erica,/gp/profile/amzn1.account.AG27FYF4KRYVUTYHCV7SYH34KR2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Less expensive than their auto renew plans.,B015724OVG,/gp/customer-reviews/R1ILKTQFH5SIT9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 12, 2017",
OshBGosh,/gp/profile/amzn1.account.AGNCJGCTMNK76T42KWGKVX2GX4KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,you need,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",great protection,B015724OVG,/gp/customer-reviews/R15E2UZ1D9MUCP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 3, 2019",
HILDA,/gp/profile/amzn1.account.AEPM7YQ7HIME5XBUNPD6QUYYURAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Love the quality of this product so far,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",First time using norton. Love the quality of this product so far. Very easy to use,B015724OVG,/gp/customer-reviews/RCOWE8A39KYJL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 3, 2018",
Sweet Pea,/gp/profile/amzn1.account.AHWDWBCBPDVCFKV3JF55FVC4YRAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon is of no help.,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I can't download this product because I can't find any place to ""download"" it in my library AND can't find any HELP from Amazon. Help! Help!",B015724OVG,/gp/customer-reviews/RMQTQTWPITYMR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 10, 2019",
denise,/gp/profile/amzn1.account.AHQJTEPPEPWD6E25VXR4GNZIM66A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Norton is always worth the money and always a great deal here on Amazon.,B015724OVG,/gp/customer-reviews/R7932UZHC8ZHK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 22, 2017",
Bill,/gp/profile/amzn1.account.AHCVIUOZ4EYF334YX2PAOK2EMF4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Consistently great product year after year,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Been using Symantec for business and home for many years. No reason to look anywhere else.,B015724OVG,/gp/customer-reviews/R1T1LH5SEBUMIR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 16, 2017",
James W. Jones,/gp/profile/amzn1.account.AFJNP5A3J3BHUATEYJ6AR5Q5WN6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Four Stars,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Dont know much about it, my wife says we need it so guess its doing its job.",B015724OVG,/gp/customer-reviews/R3QAUB63OCDGX4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 6, 2017",
arthur r talbot,/gp/profile/amzn1.account.AEEXXVKUWX6S6NLPQGD7NY3A2OAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,this product is useless I CANNOT DOWNLOAD IT,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I called amazon got switched to Norton no one can or will help me! I can not download it? Your product just sits thereextremely frustrating. Any help would be appreciated,thanks",B015724OVG,/gp/customer-reviews/R27A3VI2J4ACFV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 25, 2019",
